Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,4.727925831883174,0.0,2.1,2.1,-2.6279258318831737
2025-02,6.627821337016022,0.0,2.1,2.1,-9.255747168899196
2025-03,11.715629294659534,0.0,2.1,2.1,-20.97137646355873
2025-04,14.357689948687677,0.0,2.1,2.1,-35.329066412246405
2025-05,17.043182278352344,0.0,2.1,2.1,-52.37224869059875
2025-06,17.02383362974154,0.0,2.1,2.1,-69.3960823203403
2025-07,17.29878960876183,0.0,2.1,2.1,-86.69487192910213
2025-08,10.519647485486928,0.0,2.1,2.1,-97.21451941458906
2025-09,6.830800492554408,0.0,2.1,2.1,-104.04531990714347
2025-10,6.12860515362635,0.0,2.1,2.1,-110.17392506076982
2025-11,5.624924104778099,0.0,2.1,2.1,-115.79884916554792
2025-12,4.26643015364706,0.0,2.1,2.1,-120.06527931919499
