Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.5824633007796747,2.5,-1.0824633007796747
2025-02,8.112221985086597,2.5,-9.19468528586627
2025-03,8.411886104880725,2.5,-17.606571390746996
2025-04,14.694165854151608,2.5,-32.300737244898606
2025-05,18.10893212770947,2.5,-50.40966937260808
2025-06,19.40502826443128,2.5,-69.81469763703936
2025-07,16.077437779293003,2.5,-85.89213541633237
2025-08,12.14492597908945,2.5,-98.03706139542182
2025-09,5.710392438788023,2.5,-103.74745383420984
2025-10,6.030929058182643,2.5,-109.77838289239247
2025-11,5.1769245797371255,2.5,-114.95530747212959
2025-12,4.397114056996238,2.5,-119.35242152912583
