Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.389298754232104,307.0,292.61070124576787
2025-02,10.595204191011986,307.0,282.0154970547559
2025-03,12.257948031520469,307.0,269.7575490232354
2025-04,10.87024415029485,307.0,258.88730487294055
2025-05,11.343270816515323,307.0,247.54403405642523
2025-06,9.000032623260866,307.0,238.54400143316437
2025-07,13.826683675219048,307.0,224.71731775794532
2025-08,23.68683665045742,307.0,201.0304811074879
2025-09,27.505224790167727,307.0,173.52525631732018
2025-10,33.48664075072341,307.0,140.03861556659677
2025-11,26.194910254274223,307.0,113.84370531232256
2025-12,18.632379355485188,307.0,95.21132595683737
