Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,26.63158956357704,0.0,95.5,95.5,68.86841043642296
2025-02,19.25900399595101,0.0,95.5,95.5,49.60940644047196
2025-03,22.716012502843945,0.0,95.5,95.5,26.893393937628012
2025-04,21.0468158520052,0.0,95.5,95.5,5.846578085622813
2025-05,23.02071775677818,0.0,95.5,95.5,-17.174139671155366
2025-06,19.490281556347515,0.0,95.5,95.5,-36.664421227502885
2025-07,28.153916392056743,0.0,95.5,95.5,-64.81833761955963
2025-08,50.20658887686323,0.0,95.5,95.5,-115.02492649642286
2025-09,57.04478244709724,0.0,95.5,95.5,-172.0697089435201
2025-10,68.48418474581543,0.0,95.5,95.5,-240.55389368933555
2025-11,57.02963780232547,0.0,95.5,95.5,-297.583531491661
2025-12,34.28713839979624,0.0,95.5,95.5,-331.8706698914572
