Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,44.18266933022802,389.9,82.4,472.29999999999995,428.11733066977195
2025-02,31.95131117319429,389.9,82.4,472.29999999999995,396.16601949657763
2025-03,37.68660021282158,389.9,82.4,472.29999999999995,358.47941928375604
2025-04,34.917348925921424,389.9,82.4,472.29999999999995,323.5620703578346
2025-05,38.19211609446357,389.9,82.4,472.29999999999995,285.369954263371
2025-06,32.3350081339073,389.9,82.4,472.29999999999995,253.03494612946372
2025-07,46.70825882666736,389.9,82.4,472.29999999999995,206.32668730279636
2025-08,83.29435647277245,389.9,82.4,472.29999999999995,123.03233083002391
2025-09,94.639141004258,389.9,82.4,472.29999999999995,28.393189825765916
2025-10,113.61747978847248,389.9,82.4,472.29999999999995,-85.22428996270656
2025-11,94.61401554824728,389.9,82.4,472.29999999999995,-179.83830551095383
2025-12,56.88347271128815,389.9,82.4,472.29999999999995,-236.721778222242
