Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,6.374365388402747,0.0,9.8,9.8,3.4256346115972534
2025-02,8.935875145563429,0.0,9.8,9.8,-5.510240533966176
2025-03,15.795446996149142,0.0,9.8,9.8,-21.305687530115318
2025-04,19.35757140037009,0.0,9.8,9.8,-40.66325893048541
2025-05,22.978252004451644,0.0,9.8,9.8,-63.64151093493706
2025-06,22.952165437021726,0.0,9.8,9.8,-86.5936763719588
2025-07,23.322871310659178,0.0,9.8,9.8,-109.91654768261797
2025-08,14.182979855032292,0.0,9.8,9.8,-124.09952753765026
2025-09,9.209539189721191,0.0,9.8,9.8,-133.30906672737146
2025-10,8.262813326515781,0.0,9.8,9.8,-141.57188005388724
2025-11,7.583731809855472,0.0,9.8,9.8,-149.1556118637427
2025-12,5.752159756832167,0.0,9.8,9.8,-154.90777162057486
