Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.61107358296006,1.05,-3.56107358296006
2025-02,10.441433548363134,1.05,-14.002507131323195
2025-03,10.827138352720226,1.05,-24.82964548404342
2025-04,18.91320979588712,1.05,-43.74285527993054
2025-05,23.308436553006658,1.05,-67.0512918329372
2025-06,24.97667266744608,1.05,-92.02796450038328
2025-07,20.693651937661915,1.05,-112.72161643804519
2025-08,15.632022618904935,1.05,-128.35363905695013
2025-09,7.349981705911611,1.05,-135.70362076286173
2025-10,7.762552000139097,1.05,-143.46617276300083
2025-11,6.6633425568957625,1.05,-150.1295153198966
2025-12,5.6596299158361285,1.05,-155.78914523573272
