Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,7.157806944519287,0.0,0.5,0.5,-6.657806944519287
2025-02,10.034139129934356,0.0,0.5,0.5,-16.691946074453643
2025-03,17.73678685042446,0.0,0.5,0.5,-34.428732924878105
2025-04,21.73671425404687,0.0,0.5,0.5,-56.16544717892498
2025-05,25.80239470890939,0.0,0.5,0.5,-81.96784188783437
2025-06,25.773101971180825,0.0,0.5,0.5,-107.74094385901519
2025-07,26.1893694605726,0.0,0.5,0.5,-133.93031331958778
2025-08,15.926139390287664,0.0,0.5,0.5,-149.85645270987544
2025-09,10.341437861083572,0.0,0.5,0.5,-160.197890570959
2025-10,9.278354629216048,0.0,0.5,0.5,-169.47624520017504
2025-11,8.515810579781844,0.0,0.5,0.5,-177.9920557799569
2025-12,6.459129112420478,0.0,0.5,0.5,-184.45118489237737
