Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,2.6766632153651484,136.5,133.82333678463485
2025-02,6.061104988188448,136.5,127.7622317964464
2025-03,6.2850011900680745,136.5,121.47723060637833
2025-04,10.978851678319296,136.5,110.49837892805903
2025-05,13.53021885394748,136.5,96.96816007411155
2025-06,14.498606402254005,136.5,82.46955367185754
2025-07,12.012373243792831,136.5,70.4571804280647
2025-08,9.074168775011984,136.5,61.38301165305272
2025-09,4.266560771990785,136.5,57.11645088106194
2025-10,4.506052012033453,136.5,52.61039886902849
2025-11,3.867976425128007,136.5,48.74242244390048
2025-12,3.285335385728962,136.5,45.45708705817152
