Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,21.73676855212236,245.528,214.5,460.028,438.29123144787764
2025-02,25.09643983980236,245.528,214.5,460.028,413.19479160807526
2025-03,40.22105875269407,245.528,214.5,460.028,372.9737328553812
2025-04,50.66108401044866,245.528,214.5,460.028,322.3126488449325
2025-05,56.603677008208045,245.528,214.5,460.028,265.70897183672446
2025-06,47.28022437793509,245.528,214.5,460.028,218.42874745878936
2025-07,52.2880196425515,245.528,214.5,460.028,166.14072781623787
2025-08,38.53789492960063,245.528,214.5,460.028,127.60283288663723
2025-09,26.66347344412124,245.528,214.5,460.028,100.939359442516
2025-10,32.09293190077417,245.528,214.5,460.028,68.84642754174183
2025-11,25.499573813959906,245.528,214.5,460.028,43.34685372778193
2025-12,15.022439768489324,245.528,214.5,460.028,28.324413959292603
