Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,1.8992550002047008,0.0,-1.8992550002047008
2025-02,2.0838407129228025,0.0,-3.9830957131275033
2025-03,3.7529572567242258,0.0,-7.736052969851729
2025-04,4.303005504939894,0.0,-12.039058474791624
2025-05,4.532666354287479,0.0,-16.571724829079102
2025-06,3.860156924796601,0.0,-20.431881753875704
2025-07,4.177622402131823,0.0,-24.609504156007528
2025-08,3.1097774430535905,0.0,-27.71928159906112
2025-09,2.290696105511622,0.0,-30.00997770457274
2025-10,2.860199140849906,0.0,-32.87017684542265
2025-11,2.110173352408548,0.0,-34.9803501978312
2025-12,1.3009346589270008,0.0,-36.2812848567582
