Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,0.8403783186746465,0.0,-0.8403783186746465
2025-02,0.9220534127977004,0.0,-1.762431731472347
2025-03,1.6606005560726664,0.0,-3.4230322875450137
2025-04,1.9039847366990683,0.0,-5.327017024244082
2025-05,2.0056045815431327,0.0,-7.332621605787215
2025-06,1.7080340375206198,0.0,-9.040655643307835
2025-07,1.8485054876689484,0.0,-10.889161130976783
2025-08,1.3760077181653056,0.0,-12.26516884914209
2025-09,1.0135823475715144,0.0,-13.278751196713603
2025-10,1.2655748410840295,0.0,-14.544326037797633
2025-11,0.9337050231896228,0.0,-15.478031060987256
2025-12,0.5756348048349561,0.0,-16.05366586582221
