Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,9.8704233328906,0.0,0.0,0.0,-9.8704233328906
2025-02,11.39601246492934,0.0,0.0,0.0,-21.266435797819938
2025-03,18.26393264639112,0.0,0.0,0.0,-39.53036844421106
2025-04,23.00463127659513,0.0,0.0,0.0,-62.534999720806184
2025-05,25.703096250462163,0.0,0.0,0.0,-88.23809597126835
2025-06,21.469420754296426,0.0,0.0,0.0,-109.70751672556477
2025-07,23.74340453931412,0.0,0.0,0.0,-133.4509212648789
2025-08,17.499626791420013,0.0,0.0,0.0,-150.9505480562989
2025-09,12.107584887224029,0.0,0.0,0.0,-163.05813294352293
2025-10,14.573041208709991,0.0,0.0,0.0,-177.63117415223292
2025-11,11.579071090928148,0.0,0.0,0.0,-189.21024524316107
2025-12,6.821521775524588,0.0,0.0,0.0,-196.03176701868566
