Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,22.41663399407809,501.92,15.8,517.72,495.30336600592193
2025-02,25.881386421088788,501.92,15.8,517.72,469.42197958483314
2025-03,41.47906119308709,501.92,15.8,517.72,427.94291839174605
2025-04,52.24562129749437,501.92,15.8,517.72,375.69729709425167
2025-05,58.37408201543014,501.92,15.8,517.72,317.32321507882153
2025-06,48.759017813371145,501.92,15.8,517.72,268.5641972654504
2025-07,53.9234429345662,501.92,15.8,517.72,214.6407543308842
2025-08,39.74325270417188,501.92,15.8,517.72,174.8975016267123
2025-09,27.497432462164543,501.92,15.8,517.72,147.40006916454777
2025-10,33.09670922296703,501.92,15.8,517.72,114.30335994158074
2025-11,26.297129300606432,501.92,15.8,517.72,88.00623064097431
2025-12,15.492299749192862,501.92,15.8,517.72,72.51393089178144
