Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,8.189009998556624,484.7,476.51099000144336
2025-02,11.479726443985442,484.7,465.0312635574579
2025-03,20.2920707398526,484.7,444.7391928176053
2025-04,24.86825528291929,484.7,419.87093753468605
2025-05,29.51966571545386,484.7,390.3512718192322
2025-06,29.48615286382156,484.7,360.8651189554106
2025-07,29.96239071979132,484.7,330.9027282356193
2025-08,18.220568913965177,484.7,312.6821593216541
2025-09,11.83129675056539,484.7,300.8508625710887
2025-10,10.615058413524611,484.7,290.23580415756413
2025-11,9.742657007122066,484.7,280.49314715044204
2025-12,7.389675817406639,484.7,273.10347133303543
