Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.762092710908428,324.3,313.5379072890916
2025-02,15.086790748553776,324.3,298.45111654053784
2025-03,26.66807668290769,324.3,271.7830398576302
2025-04,32.68215192807047,324.3,239.1008879295597
2025-05,38.79508991694177,324.3,200.3057980126179
2025-06,38.75104693539244,324.3,161.5547510772255
2025-07,39.376924295329005,324.3,122.17782678189648
2025-08,23.945684757028257,324.3,98.23214202486822
2025-09,15.548828557090191,324.3,82.68331346777804
2025-10,13.950433910594338,324.3,68.7328795571837
2025-11,12.803913779530149,324.3,55.928965777653545
2025-12,9.711598381795328,324.3,46.21736739585822
