Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,108.2088871163826,915.5,807.2911128836174
2025-02,151.69213654924363,915.5,655.5989763343738
2025-03,268.1377104721308,915.5,387.461265862243
2025-04,328.60702687688763,915.5,58.85423898535538
2025-05,390.0703718373667,915.5,-331.2161328520113
2025-06,389.6275358437769,915.5,-720.8436686957882
2025-07,395.9205026866874,915.5,-1116.7641713824755
2025-08,240.7650601421957,915.5,-1357.529231524671
2025-09,156.33775691420678,915.5,-1513.8669884388778
2025-10,140.2664861570995,915.5,-1654.1334745959773
2025-11,128.73864758781875,915.5,-1782.8721221837961
2025-12,97.64655269603504,915.5,-1880.5186748798312
