Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,246.91895729178592,2246.8,1999.8810427082142
2025-02,346.1422179290829,2246.8,1653.7388247791314
2025-03,611.8562499323727,2246.8,1041.8825748467586
2025-04,749.8395612176168,2246.8,292.0430136291418
2025-05,890.0911196037962,2246.8,-598.0481059746544
2025-06,889.0806240271173,2246.8,-1487.1287300017716
2025-07,903.4403762852844,2246.8,-2390.569106287056
2025-08,549.3953332933277,2246.8,-2939.9644395803834
2025-09,356.7429344419184,2246.8,-3296.707374022302
2025-10,320.07033274118334,2246.8,-3616.777706763485
2025-11,293.7652670926162,2246.8,-3910.5429738561015
2025-12,222.81704966534187,2246.8,-4133.3600235214435
