Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,21.56358480374922,0.0,13.6,13.6,-7.963584803749219
2025-02,30.228813341582686,0.0,13.6,13.6,-38.19239814533191
2025-03,53.43378360993755,0.0,13.6,13.6,-91.62618175526946
2025-04,65.48395127238,0.0,13.6,13.6,-157.11013302764945
2025-05,77.73220635286982,0.0,13.6,13.6,-234.84233938051926
2025-06,77.64395915103273,0.0,13.6,13.6,-312.486298531552
2025-07,78.89800517073104,0.0,13.6,13.6,-391.38430370228303
2025-08,47.97903324310224,0.0,13.6,13.6,-439.3633369453853
2025-09,31.154580451618344,0.0,13.6,13.6,-470.51791739700366
2025-10,27.95193953080223,0.0,13.6,13.6,-498.4698569278059
2025-11,25.654701926600108,0.0,13.6,13.6,-524.124558854406
2025-12,19.45875034820438,0.0,13.6,13.6,-543.5833092026104
