Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,18.73903880407829,1.7,-17.03903880407829
2025-02,42.43316115276066,1.7,-59.47219995683895
2025-03,44.00063501014534,1.7,-103.4728349669843
2025-04,76.86179062171611,1.7,-180.33462558870042
2025-05,94.72364497571108,1.7,-275.0582705644115
2025-06,101.50322476779436,1.7,-376.5614953322058
2025-07,84.09736684553263,1.7,-460.65886217773846
2025-08,63.527305121390974,1.7,-524.1861672991295
2025-09,29.86974506442966,1.7,-554.0559123635592
2025-10,31.546398150493825,1.7,-585.602310514053
2025-11,27.079297801701887,1.7,-612.6816083157548
2025-12,23.00028891351878,1.7,-635.6818972292737
