Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,30.898207600031384,0.0,457.6,457.6,426.70179239996867
2025-02,43.314511878768165,0.0,457.6,457.6,383.3872805212005
2025-03,76.5646414481115,0.0,457.6,457.6,306.822639073089
2025-04,93.83118527363514,0.0,457.6,457.6,212.9914537994539
2025-05,111.3815662357706,0.0,457.6,457.6,101.60988756368329
2025-06,111.25511785590705,0.0,457.6,457.6,-9.645230292223758
2025-07,113.05202568033772,0.0,457.6,457.6,-122.69725597256148
2025-08,68.74859366316618,0.0,457.6,457.6,-191.44584963572765
2025-09,44.64103270614884,0.0,457.6,457.6,-236.0868823418765
2025-10,40.05200611616707,0.0,457.6,457.6,-276.1388884580436
2025-11,36.76032131295687,0.0,457.6,457.6,-312.89920977100047
2025-12,27.88221501053319,0.0,457.6,457.6,-340.78142478153364
