Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.054971823947575,0.0,161.7,161.7,147.64502817605242
2025-02,19.702898365648583,0.0,161.7,161.7,127.94212981040384
2025-03,34.82771208588691,0.0,161.7,161.7,93.11441772451693
2025-04,42.68191483143531,0.0,161.7,161.7,50.43250289308162
2025-05,50.66522936914037,0.0,161.7,161.7,-0.23272647605875108
2025-06,50.60771054995281,0.0,161.7,161.7,-50.840437026011564
2025-07,51.4250876991237,0.0,161.7,161.7,-102.26552472513526
2025-08,31.27234949611899,0.0,161.7,161.7,-133.53787422125424
2025-09,20.30630595142376,0.0,161.7,161.7,-153.844180172678
2025-10,18.2188502563732,0.0,161.7,161.7,-172.0630304290512
2025-11,16.72152918968489,0.0,161.7,161.7,-188.7845596187361
2025-12,12.68305758816554,0.0,161.7,161.7,-201.46761720690165
