Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,28.246326123814853,941.21,912.9636738761852
2025-02,39.59698388524956,941.21,873.3666899909357
2025-03,69.99337501681207,941.21,803.3733149741237
2025-04,85.77799379600583,941.21,717.5953211781178
2025-05,101.82208899631011,941.21,615.7732321818078
2025-06,101.70649322384048,941.21,514.0667389579673
2025-07,103.349178944654,941.21,410.71756001331335
2025-08,62.84815036201164,941.21,347.8694096513017
2025-09,40.80965422474812,941.21,307.0597554265536
2025-10,36.61448719987024,941.21,270.4452682266833
2025-11,33.60531580546915,941.21,236.83995242121415
2025-12,25.48918527691705,941.21,211.3507671442971
