Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,21.632533722130848,1058.75,1037.1174662778692
2025-02,30.32546906941417,1058.75,1006.7919972084551
2025-03,53.60463653715132,1058.75,953.1873606713037
2025-04,65.69333425079834,1058.75,887.4940264205054
2025-05,77.98075276109577,1058.75,809.5132736594096
2025-06,77.89222339146646,1058.75,731.6210502679431
2025-07,79.1502791858588,1058.75,652.4707710820843
2025-08,48.13244476893225,1058.75,604.338326313152
2025-09,31.25419629213476,1058.75,573.0841300210172
2025-10,28.041315022625945,1058.75,545.0428149983913
2025-11,25.736732069794787,1058.75,519.3060829285965
2025-12,19.5209691212784,1058.75,499.7851138073181
