Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.288471187253007,2.81,-1.4784711872530072
2025-02,6.0117738409472254,2.81,-7.490245028200233
2025-03,10.626676571758487,2.81,-18.116921599958722
2025-04,13.023161075251965,2.81,-31.140082675210685
2025-05,15.459040335813182,2.81,-46.59912301102386
2025-06,15.441490119284795,2.81,-62.04061313030866
2025-07,15.690889292562812,2.81,-77.73150242287147
2025-08,9.541859738438465,2.81,-87.27336216130993
2025-09,6.195886344208004,2.81,-93.46924850551794
2025-10,5.558959161782876,2.81,-99.02820766730082
2025-11,5.102094620680134,2.81,-104.13030228798095
2025-12,3.869870940647814,2.81,-108.00017322862877
