Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.333932012559576,5.69,1.356067987440424
2025-02,6.075502892264686,5.69,-4.719434904824262
2025-03,10.739326853437904,5.69,-15.458761758262167
2025-04,13.161215786297037,5.69,-28.619977544559205
2025-05,15.622917088489649,5.69,-44.242894633048856
2025-06,15.60518082726308,5.69,-59.84807546031193
2025-07,15.857223808031677,5.69,-75.70529926834361
2025-08,9.643010195029683,5.69,-85.3483094633733
2025-09,6.261567118174873,5.69,-91.60987658154816
2025-10,5.617888057490821,5.69,-97.22776463903898
2025-11,5.156180429379924,5.69,-102.38394506841891
2025-12,3.910894307509805,5.69,-106.29483937592872
