Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,18.14236217912724,274.66,256.5176378208728
2025-02,20.94647600854712,274.66,235.57116181232567
2025-03,33.57007797040209,274.66,202.0010838419236
2025-04,42.283733771228405,274.66,159.71735007069518
2025-05,47.24365567452205,274.66,112.47369439617313
2025-06,39.46193531564043,274.66,73.0117590805327
2025-07,43.641638255004814,274.66,29.370120825527884
2025-08,32.16524322635343,274.66,-2.795122400825548
2025-09,22.25438390333125,274.66,-25.049506304156797
2025-10,26.78602353140766,274.66,-51.83552983556446
2025-11,21.282947483059967,274.66,-73.11847731862443
2025-12,12.53831922811024,274.66,-85.65679654673467
