Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.38022177833325,78.6,68.21977822166674
2025-02,14.5514667174871,78.6,53.66831150417964
2025-03,25.72181431680058,78.6,27.946497187379062
2025-04,31.522492355291853,78.6,-3.57599516791279
2025-05,37.41852519445947,78.6,-40.994520362372256
2025-06,37.37604498837486,78.6,-78.37056535074711
2025-07,37.97971436539055,78.6,-116.35027971613766
2025-08,23.096020921662003,78.6,-139.44630063779965
2025-09,14.997110055768491,78.6,-154.44341069356815
2025-10,13.455431186647596,78.6,-167.89884188021574
2025-11,12.349592986451915,78.6,-180.24843486666765
2025-12,9.367002100154604,78.6,-189.61543696682224
