Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,9.243701145669023,64.1,54.85629885433097
2025-02,12.958240434550554,64.1,41.89805841978042
2025-03,22.90555727481511,64.1,18.99250114496531
2025-04,28.071124579165005,64.1,-9.078623434199695
2025-05,33.321606377547845,64.1,-42.400229811747536
2025-06,33.283777288917754,64.1,-75.6840071006653
2025-07,33.82135147866896,64.1,-109.50535857933426
2025-08,20.56725950688149,64.1,-130.07261808621575
2025-09,13.35509070659676,64.1,-143.42770879281252
2025-10,11.982208793948953,64.1,-155.40991758676148
2025-11,10.99744776895718,64.1,-166.40736535571867
2025-12,8.34141792860483,64.1,-174.7487832843235
