Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,139.0171968261145,0.0,623.2,623.2,484.18280317388553
2025-02,160.5039271812047,0.0,623.2,623.2,323.67887599268084
2025-03,257.2332142089284,0.0,623.2,623.2,66.44566178375243
2025-04,324.00224855949057,0.0,623.2,623.2,-257.55658677573814
2025-05,362.0080182968854,0.0,623.2,623.2,-619.5646050726235
2025-06,302.3800084437346,0.0,623.2,623.2,-921.9446135163581
2025-07,334.40729245776475,0.0,623.2,623.2,-1256.351905974123
2025-08,246.4685637078892,0.0,623.2,623.2,-1502.8204696820121
2025-09,170.52586850529644,0.0,623.2,623.2,-1673.3463381873084
2025-10,205.2498935193106,0.0,623.2,623.2,-1878.5962317066192
2025-11,163.08216482947196,0.0,623.2,623.2,-2041.6783965360912
2025-12,96.07580175023872,0.0,623.2,623.2,-2137.75419828633
