Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,35.628151950712635,0.0,241.8,241.8,206.17184804928738
2025-02,41.134898680562806,0.0,241.8,241.8,165.03694936872458
2025-03,65.92525422642034,0.0,241.8,241.8,99.11169514230424
2025-04,83.03721847081309,0.0,241.8,241.8,16.074476671491155
2025-05,92.7775626161594,0.0,241.8,241.8,-76.70308594466825
2025-06,77.49574249555995,0.0,241.8,241.8,-154.1988284402282
2025-07,85.70388485112603,0.0,241.8,241.8,-239.90271329135425
2025-08,63.16642573251063,0.0,241.8,241.8,-303.06913902386486
2025-09,43.70338126032945,0.0,241.8,241.8,-346.77252028419434
2025-10,52.60266039834213,0.0,241.8,241.8,-399.3751806825365
2025-11,41.795664720985926,0.0,241.8,241.8,-441.17084540352243
2025-12,24.62287646200786,0.0,241.8,241.8,-465.7937218655303
