Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,43.50556502656382,0.0,211.8,211.8,168.29443497343618
2025-02,50.22985789114284,0.0,211.8,211.8,118.06457708229334
2025-03,80.50138100365078,0.0,211.8,211.8,37.56319607864256
2025-04,101.39681431707508,0.0,211.8,211.8,-63.83361823843252
2025-05,113.29075639363,0.0,211.8,211.8,-177.12437463206254
2025-06,94.63011354297852,0.0,211.8,211.8,-271.75448817504105
2025-07,104.6530827806583,0.0,211.8,211.8,-376.4075709556993
2025-08,77.13257330896693,0.0,211.8,211.8,-453.54014426466625
2025-09,53.36623403684408,0.0,211.8,211.8,-506.90637830151036
2025-10,64.23315095591289,0.0,211.8,211.8,-571.1395292574232
2025-11,51.03671983499952,0.0,211.8,211.8,-622.1762490924227
2025-12,30.06701426840366,0.0,211.8,211.8,-652.2432633608264
