Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,18.461185587667508,0.0,265.8,265.8,247.3388144123325
2025-02,21.31457729613112,0.0,265.8,265.8,226.0242371162014
2025-03,34.16001915765277,0.0,265.8,265.8,191.86421795854864
2025-04,43.0268037195432,0.0,265.8,265.8,148.83741423900543
2025-05,48.07388842951486,0.0,265.8,265.8,100.76352580949057
2025-06,40.1554166054916,0.0,265.8,265.8,60.60810920399897
2025-07,44.40857123348707,0.0,265.8,265.8,16.199537970511898
2025-08,32.73049665811168,0.0,265.8,265.8,-16.530958687599785
2025-09,22.645469609865472,0.0,265.8,265.8,-39.17642829746526
2025-10,27.25674565894564,0.0,265.8,265.8,-66.4331739564109
2025-11,21.656961726262512,0.0,265.8,265.8,-88.0901356826734
2025-12,12.758660418204618,0.0,265.8,265.8,-100.84879610087802
