Fecha,Familia,Product_Code,Projection,SuperFamily,Stock_Cones,Stock_Ovillo,Stock_Total,Stock_Ovillo_sim,Stock_Cono_sim,Stock_Flow
2025-03,Happy Soft Estampado,5539IM0F10043,16.446941125195114,Invierno,0.0,200.1,200.1,167.7113368876964,0.0,167.7113368876964
2025-03,Happy Soft Estampado,5539IM0F10044,12.954782393133137,Invierno,0.0,277.9,277.9,252.38838179510327,0.0,252.38838179510327
2025-03,Happy Soft Estampado,5539IM0F10045,16.82244206412651,Invierno,0.0,180.9,180.9,147.7718696933516,0.0,147.7718696933516
2025-03,Happy Soft Estampado,5539IM0F10046,18.02404506870697,Invierno,0.0,265.4,265.4,229.90557467144808,0.0,229.90557467144808
2025-03,Happy Soft Estampado,5539IM0F10047,14.832287087790114,Invierno,0.0,363.4,363.4,334.19104582337917,0.0,334.19104582337917
2025-03,Happy Soft Estampado,5539IM0F10048,15.583288965652905,Invierno,0.0,209.4,209.4,178.71211143468952,0.0,178.71211143468952
2025-03,Happy Soft Estampado,5539IM0F10049,18.24934563206581,Invierno,0.0,293.6,293.6,257.66189435484125,0.0,257.66189435484125
2025-03,Krehuel,1123AN1050001,17.562178913821356,Invierno,0.0,1.6,1.6,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050006,12.620586557484197,Invierno,0.0,1.25,1.25,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050011,11.63114158339997,Invierno,0.0,1.6,1.6,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050012,27.31393829786969,Invierno,0.0,0.95,0.95,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050013,45.56328392993551,Invierno,0.0,0.8,0.8,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050015,11.559796405003006,Invierno,0.0,21.0,21.0,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050017,36.894844754704245,Invierno,0.0,0.85,0.85,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050018,48.167382941424734,Invierno,0.0,2.0,2.0,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050020,13.279590705308792,Invierno,0.0,84.0,84.0,57.84874267199504,0.0,57.84874267199504
2025-03,Krehuel,1123AN1050022,13.86724967473643,Invierno,0.0,0.2,0.2,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050023,10.547821374582892,Invierno,0.0,60.05,60.05,39.2783665108537,0.0,39.2783665108537
2025-03,Krehuel,1123AN1050024,19.70065676103565,Invierno,0.0,1.4,1.4,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050025,5.820264553436627,Invierno,0.0,50.2,50.2,38.738258487655116,0.0,38.738258487655116
2025-03,Krehuel,1123AN1050026,12.73511434385827,Invierno,0.0,0.2,0.2,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050027,15.14583037179783,Invierno,0.0,1.05,1.05,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050028,11.415228543514417,Invierno,0.0,121.95,121.95,99.47019729191713,0.0,99.47019729191713
2025-03,Krehuel,1123AN1050030,17.680461709584748,Invierno,0.0,3.2,3.2,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050036,16.090215233210287,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050037,40.02089007130811,Invierno,0.0,0.39,0.39,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050041,9.318055799582574,Invierno,0.0,0.45,0.45,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050134,5.876589694276336,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050718,15.795446996149142,Invierno,0.0,9.8,9.8,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050829,13.210123031606486,Invierno,0.0,1.4,1.4,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050831,14.783471965729031,Invierno,0.0,10.5,10.5,0.0,0.0,0.0
2025-03,Krehuel,1123AN1050888,14.961834911721445,Invierno,0.0,1.9,1.9,0.0,0.0,0.0
2025-03,Krehuel,1123AN1051777,15.053832641759636,Invierno,0.0,0.65,0.65,0.0,0.0,0.0
2025-03,Krehuel,1123AN1051788,16.897542251912785,Invierno,0.0,1.1,1.1,0.0,0.0,0.0
2025-03,Krehuel,1123AN1051799,17.73678685042446,Invierno,0.0,0.5,0.5,0.0,0.0,0.0
2025-03,Krehuel,1123AN1053602,21.91047978664692,Invierno,110.0,1.45,111.45,8.302089209979101,109.0,117.3020892099791
2025-03,Krehuel,1123AN1053902,8.839292102445045,Invierno,0.0,134.5,134.5,117.09294224512269,0.0,117.09294224512269
2025-03,Krehuel,1123AN1055032,22.535688849967688,Invierno,0.0,1.5,1.5,0.0,0.0,0.0
2025-03,Krehuel,1123AN1055502,14.263403165309052,Invierno,0.0,0.6,0.6,0.0,0.0,0.0
2025-03,Krehuel,1123AN1056902,6.646366619085697,Invierno,0.0,189.75,189.75,176.66143066009647,0.0,176.66143066009647
2025-03,Krehuel,1123AN1058003,12.569893930728457,Invierno,0.0,1.05,1.05,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050472,9.027042571910744,Invierno,0.0,15.05,15.05,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050475,9.293648238552032,Invierno,0.0,9.25,9.25,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050477,10.92895482759826,Invierno,0.0,0.8,0.8,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050478,10.34505086755994,Invierno,0.0,4.65,4.65,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050481,9.669149177483428,Invierno,0.0,1.1,1.1,0.0,0.0,0.0
2025-03,Krehuel Estampado,1119AN1050482,7.228393074429359,Invierno,0.0,25.6,25.6,11.365256508862004,0.0,11.365256508862004
2025-03,Krehuel Estampado,1119AN1050487,8.431873583704482,Invierno,0.0,42.15,42.15,25.545264150986817,0.0,25.545264150986817
2025-03,Krehuel Estampado,1119AN1050488,7.453693637788196,Invierno,0.0,43.25,43.25,28.571576192255105,0.0,28.571576192255105
2025-03,Krehuel Estampado,1119AN1050489,15.123300315461943,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Mandala,5526IMK010101,84.03711013284627,Invierno,0.0,0.1,0.1,0.0,0.0,0.0
2025-03,Mandala,5526IMK010119,67.07573272131513,Invierno,0.0,5.5,5.5,0.0,0.0,0.0
2025-03,Mandala,5526IMK010503,87.41661858322882,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Mandala,5526IMK010504,78.57357147139446,Invierno,0.0,0.2,0.2,0.0,0.0,0.0
2025-03,Mandala,5526IMK010507,67.02316258986474,Invierno,0.0,-0.2,-0.2,0.0,0.0,0.0
2025-03,Mandala,5526IMK013002,12.278880703056624,Invierno,0.0,2.22,2.22,0.0,0.0,0.0
2025-03,Mandala,5526IMK013051,12.053580139697788,Invierno,0.0,3.32,3.32,0.0,0.0,0.0
2025-03,Mandala,5526IMK013307,10.32627582061337,Invierno,0.0,4.88,4.88,0.0,0.0,0.0
2025-03,Mandala,5526IMK013401,10.476476196185928,Invierno,0.0,3.35,3.35,0.0,0.0,0.0
2025-03,Mandala,5526IMK013502,10.514026290079068,Invierno,0.0,4.64,4.64,0.0,0.0,0.0
2025-03,Mandala,5526IMK013505,10.025875069468254,Invierno,0.0,4.86,4.86,0.0,0.0,0.0
2025-03,Mandala,5526IMK013506,10.739326853437904,Invierno,0.0,5.69,5.69,0.0,0.0,0.0
2025-03,Mandala,5526IMK013601,11.03972760458302,Invierno,0.0,4.07,4.07,0.0,0.0,0.0
2025-03,Mandala,5526IMK013603,10.438926102292788,Invierno,0.0,-4.55,-4.55,0.0,0.0,0.0
2025-03,Mandala,5526IMK013703,10.36382591450651,Invierno,0.0,4.43,4.43,0.0,0.0,0.0
2025-03,Mandala,5526IMK013709,10.626676571758487,Invierno,0.0,2.71,2.71,0.0,0.0,0.0
2025-03,Mandala,5526IMK017804,79.75639942902835,Invierno,0.0,2.0,2.0,0.0,0.0,0.0
2025-03,Mandala,5526IMK017829,78.66744670612731,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Mandala,5526IMK017832,76.18914050918009,Invierno,0.0,4.2,4.2,0.0,0.0,0.0
2025-03,Mandala,5526IMK017864,81.64892416124259,Invierno,0.0,-4.2,-4.2,0.0,0.0,0.0
2025-03,Mandala,5526IMK017865,67.62020908276567,Invierno,0.0,0.4,0.4,0.0,0.0,0.0
2025-03,Mosaico,5617IM8X10001,35.07929771497095,Invierno,0.0,226.3,226.3,157.2189747043059,0.0,157.2189747043059
2025-03,Mosaico,5617IM8X10002,30.87368719893932,Invierno,0.0,131.7,131.7,70.90100728096799,0.0,70.90100728096799
2025-03,Mosaico,5617IM8X10003,33.01404255084827,Invierno,0.0,167.0,167.0,101.98604427320245,0.0,101.98604427320245
2025-03,Mosaico,5617IM8X10004,34.85775216100142,Invierno,0.0,230.8,230.8,162.15526034896936,0.0,162.15526034896936
2025-03,Mosaico,5617IM8X10006,41.30510328245348,Invierno,0.0,233.9,233.9,152.5586086220686,0.0,152.5586086220686
2025-03,Mosaico,5617IM8X10007,37.41866856451354,Invierno,0.0,213.7,213.7,140.0120940835376,0.0,140.0120940835376
2025-03,Mosaico,5617IM8X10008,34.057935161077545,Invierno,0.0,144.5,144.5,77.43032547292384,0.0,77.43032547292384
2025-03,Mosaico,5617IM8X10009,31.23792310970277,Invierno,0.0,142.4,142.4,80.88372410245353,0.0,80.88372410245353
2025-03,Mosaico,5617IM8X10010,28.21514055130504,Invierno,0.0,149.1,149.1,93.53643501692939,0.0,93.53643501692939
2025-03,Mosaico,5617IM8X10011,42.58180647482022,Invierno,0.0,285.1,285.1,201.24442016129618,0.0,201.24442016129618
2025-03,Nako Melange,5614IM0D10091,95.4898887702538,Invierno,0.0,1043.0,1043.0,854.9534924781094,0.0,854.9534924781094
2025-03,Nako Melange,5614IM0D10092,87.85219967238922,Invierno,0.0,700.2,700.2,527.1942552110834,0.0,527.1942552110834
2025-03,Nako Melange,5614IM0D10093,78.11921533528746,Invierno,0.0,533.1,533.1,379.26124488850144,0.0,379.26124488850144
2025-03,Nako Melange,5614IM0D10094,27.021047565503203,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Nako Melange,5614IM0D10095,53.69287925780021,Invierno,0.0,9.1,9.1,0.0,0.0,0.0
2025-03,Nako Melange,5614IM0D10096,39.34498838123159,Invierno,0.0,546.8,546.8,469.31862737654853,0.0,469.31862737654853
2025-03,Nako Melange,5614IM0D10097,34.98542248023809,Invierno,0.0,84.0,84.0,15.103841502892102,0.0,15.103841502892102
2025-03,Nako Melange,5614IM0D10098,37.122022822757735,Invierno,0.0,268.5,268.5,195.39627316707,0.0,195.39627316707
2025-03,Nako Melange,5614IM0D10099,29.46931368733589,Invierno,0.0,587.3,587.3,529.2666145878176,0.0,529.2666145878176
2025-03,Sport Ukryl,5256IM0K10210,77.86387469681412,Invierno,0.0,2.2,2.2,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10290,124.065510222933,Invierno,0.0,3.1,3.1,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10386,33.674924203367524,Invierno,0.0,106.6,106.6,40.284582011155564,0.0,40.284582011155564
2025-03,Sport Ukryl,5256IM0K10432,29.17642295496941,Invierno,0.0,6.4,6.4,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10465,26.17241544351825,Invierno,0.0,4.2,4.2,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10575,46.48701623970673,Invierno,0.0,110.8,110.8,19.253961340109925,0.0,19.253961340109925
2025-03,Sport Ukryl,5256IM0K10586,76.5646414481115,Invierno,0.0,457.6,457.6,306.822639073089,0.0,306.822639073089
2025-03,Sport Ukryl,5256IM0K10590,64.43596112062744,Invierno,0.0,232.6,232.6,105.70742945042696,0.0,105.70742945042696
2025-03,Sport Ukryl,5256IM0K10617,26.6981167580222,Invierno,0.0,38.1,38.1,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10664,35.18443797787174,Invierno,0.0,5.6,5.6,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10685,29.13887286107628,Invierno,0.0,5.6,5.6,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10690,40.47900121680441,Invierno,0.0,63.8,63.8,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10752,48.36452093436371,Invierno,0.0,7.1,7.1,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10795,43.96364993008776,Invierno,0.0,21.7,21.7,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10800,53.43378360993755,Invierno,0.0,13.6,13.6,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K10843,45.73601436184394,Invierno,0.0,127.5,127.5,37.43289572879958,0.0,37.43289572879958
2025-03,Sport Ukryl,5256IM0K11302,71.38272849085824,Invierno,0.0,1.7,1.7,0.0,0.0,0.0
2025-03,Sport Ukryl,5256IM0K12903,34.82771208588691,Invierno,0.0,161.7,161.7,93.11441772451693,0.0,93.11441772451693
2025-03,Sport Ukryl,5256IM0K13916,13.138777853209518,Invierno,0.0,3.3,3.3,0.0,0.0,0.0
2025-03,Super Economico 100 gr,1150AN0T10033,222.810992133722,Invierno,202.3,1034.4,1236.7,595.6223508916077,202.3,797.9223508916077
2025-03,Super Economico 100 gr,1150AN0T10041,174.76189198806068,Invierno,810.0,458.4,1268.4,114.24457307997213,810.0,924.2445730799722
2025-03,Super Economico 100 gr,1150AN0T10425,203.5365289383735,Invierno,605.4,394.2,999.5999999999999,43.37920197732777,604.4,647.7792019773277
2025-03,Super Economico 100 gr,1150AN0T10712,167.38705354744806,Invierno,404.3,434.8,839.1,105.16770877690473,404.3,509.4677087769047
2025-03,Super Economico 100 gr,1150AN0T10718,249.1223429246449,Invierno,397.9,644.3,1042.1999999999998,153.70788458386522,397.9,551.6078845838651
2025-03,Super Economico 100 gr,1150AN0T10735,360.16548058543714,Invierno,976.0,423.5,1399.5,14.232645872211776,970.0,984.2326458722118
2025-03,Super Economico 100 gr,1150AN0T10740,232.19100558822828,Invierno,611.8,411.8,1023.5999999999999,4.550460376873758,610.8,615.3504603768737
2025-03,Super Economico 100 gr,1150AN0T10769,219.0409627068508,Invierno,609.8,648.7,1258.5,217.34660152282976,609.8,827.1466015228298
2025-03,Super Economico 100 gr,1150AN0T10772,226.98656257463915,Invierno,492.9,408.7,901.5999999999999,11.699475690493045,491.9,503.599475690493
2025-03,Super Economico 100 gr,1150AN0T10807,189.47026376600343,Invierno,96.9,496.7,593.6,123.57964307748512,96.9,220.47964307748512
2025-03,Super Economico 100 gr,1150AN0T10811,313.61838419550133,Invierno,1020.3,710.2,1730.5,92.59699928319719,1020.3,1112.8969992831971
2025-03,Super Economico 100 gr,1150AN0T10829,311.6582692942794,Invierno,402.2,426.3,828.5,12.557018037677182,398.2,410.7570180376772
2025-03,Super Economico 100 gr,1150AN0T10875,199.20700311249453,Invierno,398.9,604.8,1003.6999999999999,212.50525872812364,398.9,611.4052587281236
2025-03,Super Economico 100 gr,1150AN0T11102,425.6979044477442,Invierno,434.4,914.0,1348.4,75.68083111515193,434.4,510.0808311151519
2025-03,Super Economico 100 gr,1150AN0T11302,268.1377104721308,Invierno,283.8,328.6,612.4000000000001,0.5612658622430331,279.8,280.36126586224304
2025-03,Super Economico 100 gr,1150AN0T12903,205.6055391118855,Invierno,818.0,505.9,1323.9,101.00473773648775,818.0,919.0047377364878
2025-03,Super Economico 100 gr,1150AN0T13202,211.2155231395205,Invierno,592.8,408.3,1001.0999999999999,42.35709785297601,591.8,634.157097852976
2025-03,Super Economico 100 gr,1150AN0T13602,357.63460425703954,Invierno,1220.5,621.5,1842.0,17.216654762095914,1218.5,1235.716654762096
2025-03,Super Economico 100 gr,1150AN0T13916,193.7735045261572,Invierno,410.8,330.9,741.7,49.3053490302934,408.8,458.1053490302934
2025-03,Super Economico 100 gr,1150AN0T14850,221.05740274891244,Invierno,401.3,543.1999999999999,944.5,107.87566268919781,401.3,509.1756626891978
2025-03,Super Economico 100 gr,1150AN0T15032,229.2921383396779,Invierno,812.5,473.8,1286.3,22.259147117215804,812.5,834.7591471172158
2025-03,Super Economico 100 gr,1150AN0T16702,279.52289894053064,Invierno,1219.4,574.7,1794.1000000000001,24.240620529707826,1219.4,1243.640620529708
2025-03,Super Economico 100 gr,1150AN0T16902,189.8570297331028,Invierno,0.0,834.9,834.9,461.01799186731,0.0,461.01799186731
2025-03,Super Economico 100 gr,1150AN0T17007,194.6258916575315,Invierno,0.0,389.0,389.0,5.726758499130597,0.0,5.726758499130597
2025-03,Super Economico 100 gr,1150AN0T18003,241.7287294370857,Invierno,826.5,267.8,1094.3,41.767993640515044,821.5,863.267993640515
2025-03,Super Economico 100 gr,1150AN0T18902,611.8562499323727,Invierno,815.2,1022.6,1837.8000000000002,17.682574846758484,811.2,828.8825748467585
2025-03,Super Económico 50g,1153AN0T50033,53.83932462398344,Invierno,202.3,23.01,225.31,16.985193674838158,200.3,217.28519367483818
2025-03,Super Económico 50g,1153AN0T50041,15.620839059546045,Invierno,810.0,44.5,854.5,13.738164715255026,810.0,823.738164715255
2025-03,Super Económico 50g,1153AN0T50425,24.59343399531173,Invierno,605.4,69.4,674.8,20.968596106385302,605.4,626.3685961063853
2025-03,Super Económico 50g,1153AN0T50712,15.151462885881797,Invierno,404.3,50.35,454.65000000000003,20.512498708186072,404.3,424.81249870818607
2025-03,Super Económico 50g,1153AN0T50718,21.816604551914065,Invierno,397.9,31.0,428.9,38.03695600856532,396.9,434.9369560085653
2025-03,Super Económico 50g,1153AN0T50735,68.6697342070789,Invierno,976.0,41.0,1017.0,5.769936834189039,974.0,979.769936834189
2025-03,Super Económico 50g,1153AN0T50740,43.375990960660125,Invierno,611.8,0.5,612.3,15.080447045256847,609.8,624.8804470452568
2025-03,Super Económico 50g,1153AN0T50769,28.91357229771744,Invierno,609.8,87.5,697.3,30.561026035448005,609.8,640.3610260354479
2025-03,Super Económico 50g,1153AN0T50772,31.07458020126761,Invierno,492.9,71.05,563.9499999999999,9.85539233199351,492.9,502.7553923319935
2025-03,Super Económico 50g,1153AN0T50807,23.99450999771616,Invierno,96.9,63.85,160.75,16.598046281365303,96.9,113.4980462813653
2025-03,Super Económico 50g,1153AN0T50811,53.60463653715132,Invierno,1020.3,36.45,1056.75,30.887360671303668,1018.3,1049.1873606713036
2025-03,Super Económico 50g,1153AN0T50829,28.53994886348069,Invierno,402.2,79.5,481.7,23.296795893821127,402.2,425.4967958938211
2025-03,Super Económico 50g,1153AN0T50875,15.947524876416356,Invierno,398.9,108.6,507.5,77.19482825617503,398.9,476.094828256175
2025-03,Super Económico 50g,1153AN0T51102,71.35456592043839,Invierno,434.4,22.85,457.25,32.332746394623484,431.4,463.73274639462346
2025-03,Super Económico 50g,1153AN0T51302,24.801837016418656,Invierno,283.8,112.41,396.21000000000004,63.568191813523896,283.8,347.36819181352394
2025-03,Super Económico 50g,1153AN0T52903,19.75134938779139,Invierno,818.0,121.0,939.0,82.1040255774619,818.0,900.1040255774619
2025-03,Super Económico 50g,1153AN0T53202,35.959847416765065,Invierno,592.8,21.0,613.8,0.18492413356726445,591.8,591.9849241335672
2025-03,Super Económico 50g,1153AN0T53602,31.46697868245092,Invierno,1220.5,49.75,1270.25,37.78264911390316,1219.5,1257.282649113903
2025-03,Super Económico 50g,1153AN0T53916,24.66290166901404,Invierno,410.8,65.5,476.3,16.931794675431505,410.8,427.7317946754315
2025-03,Super Económico 50g,1153AN0T54850,28.75398439867159,Invierno,401.3,63.0,464.3,6.375299593044566,401.3,407.6752995930446
2025-03,Super Económico 50g,1153AN0T55032,46.02515008482112,Invierno,812.5,0.0,812.5,9.363505989154064,810.5,819.8635059891541
2025-03,Super Económico 50g,1153AN0T56702,57.32772834665611,Invierno,1219.4,66.0,1285.4,3.1055434393746495,1218.4,1221.5055434393748
2025-03,Super Económico 50g,1153AN0T56902,14.04373511603418,Invierno,0.0,61.5,61.5,33.843926931503326,0.0,33.843926931503326
2025-03,Super Económico 50g,1153AN0T57007,17.59221898893587,Invierno,0.0,159.0,159.0,124.35596194494467,0.0,124.35596194494467
2025-03,Super Económico 50g,1153AN0T58003,28.04992013817522,Invierno,826.5,109.35,935.85,54.11180058244112,826.5,880.6118005824411
2025-03,Super Económico 50g,1153AN0T58902,69.99337501681207,Invierno,815.2,124.01,939.21,36.17331497412353,814.2,850.3733149741236
2025-03,Terra,5541IM0D10001,14.974977444584043,Invierno,0.0,-0.7,-0.7,0.0,0.0,0.0
2025-03,Terra,5541IM0D10002,14.23148558549988,Invierno,0.0,8.3,8.3,0.0,0.0,0.0
2025-03,Terra,5541IM0D10003,17.385693472523602,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Terra,5541IM0D10004,15.35047838351544,Invierno,0.0,4.7,4.7,0.0,0.0,0.0
2025-03,Terra,5541IM0D10005,16.784891970233367,Invierno,0.0,-2.0,-2.0,0.0,0.0,0.0
2025-03,Terra,5541IM0D10006,12.954782393133137,Invierno,0.0,-0.4,-0.4,0.0,0.0,0.0
2025-03,Tiramisu,5540IM0D10001,16.63469159466081,Invierno,0.0,3.0,3.0,0.0,0.0,0.0
2025-03,Tiramisu,5540IM0D10002,12.278880703056627,Invierno,0.0,51.5,51.5,27.31942274492402,0.0,27.31942274492402
2025-03,Tiramisu,5540IM0D10003,12.654381641988024,Invierno,0.0,63.4,63.4,38.47995555057919,0.0,38.47995555057919
2025-03,Tiramisu,5540IM0D10004,10.551576383972208,Invierno,0.0,115.6,115.6,94.82097183891025,0.0,94.82097183891025
2025-03,Tiramisu,5540IM0D10005,11.302578261835,Invierno,0.0,28.5,28.5,6.242037450220581,0.0,6.242037450220581
2025-03,Tiramisu,5540IM0D10006,10.40137600839965,Invierno,0.0,22.4,22.4,1.916758716648177,0.0,1.916758716648177
2025-03,Tiramisu,5540IM0D10007,11.715629294659534,Invierno,0.0,2.1,2.1,0.0,0.0,0.0
2025-03,Tiramisu,5540IM0D10008,11.415228543514417,Invierno,0.0,20.4,20.4,0.0,0.0,0.0
2025-03,Tiramisu,5540IM0D10009,11.790729482445814,Invierno,0.0,2.5,2.5,0.0,0.0,0.0
2025-03,Tiramisu,5540IM0D10010,11.940929858018372,Invierno,0.0,1.0,1.0,0.0,0.0,0.0
2025-03,Ukryl Estampado,1106AN1010004,42.46164617436217,Invierno,239.872,124.4,364.27200000000005,40.78104966348651,239.872,280.6530496634865
2025-03,Ukryl Estampado,1106AN1010007,46.28049072329446,Invierno,316.264,103.7,419.964,12.56066829699958,316.264,328.82466829699956
2025-03,Ukryl Estampado,1106AN1010016,48.22934059634841,Invierno,318.308,114.3,432.608,19.3228335583499,318.308,337.6308335583499
2025-03,Ukryl Estampado,1106AN1010021,30.27288569664909,Invierno,239.588,189.8,429.38800000000003,130.1841547919197,239.588,369.77215479191966
2025-03,Ukryl Estampado,1106AN1010024,59.182702984977205,Invierno,326.114,185.8,511.914,69.2525754993112,326.114,395.3665754993112
2025-03,Ukryl Estampado,1106AN1010027,44.80101702390477,Invierno,237.652,134.0,371.652,45.77416904271822,237.652,283.4261690427182
2025-03,Ukryl Estampado,1106AN1010029,32.16165541947401,Invierno,240.816,94.7,335.516,31.364634804365224,240.816,272.18063480436524
2025-03,Ukryl Estampado,1106AN1010031,35.105582780696146,Invierno,318.762,4.3,323.062,35.167212000701745,316.762,351.92921200070174
2025-03,Ukryl Estampado,1106AN1010041,47.10283777955423,Invierno,321.066,103.7,424.76599999999996,10.94123514138439,321.066,332.00723514138434
2025-03,Ukryl Estampado,1106AN1010062,41.59423900543066,Invierno,183.726,4.9,188.626,22.98921888242306,181.726,204.71521888242307
2025-03,Ukryl Estampado,1106AN1010064,42.885962235354654,Invierno,321.976,11.5,333.476,27.045451733876853,319.976,347.02145173387686
2025-03,Ukryl Estampado,1106AN1010065,17.577198951378612,Invierno,183.29,160.4,343.69,125.78554063271844,183.29,309.07554063271846
2025-03,Ukryl Estampado,1106AN1010077,48.85267215497453,Invierno,402.736,108.4,511.13599999999997,12.195318015737485,402.736,414.9313180157375
2025-03,Ukryl Estampado,1106AN1010082,35.364678428558804,Invierno,243.198,90.8,333.998,21.156979636603815,243.198,264.35497963660384
2025-03,Ukryl Estampado,1106AN1010085,42.87845221657603,Invierno,400.89,23.2,424.09,38.76024107776374,398.89,437.6502410777637
2025-03,Ukryl Estampado,1106AN1010103,42.89347225413328,Invierno,58.47,81.2,139.67000000000002,46.73066238998995,57.47,104.20066238998996
2025-03,Ukryl Estampado,1106AN1010118,0.0075100187786279,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Ukryl Estampado,1106AN1010125,44.203970531003854,Invierno,319.918,129.1,449.01800000000003,42.04992188172648,319.918,361.9679218817265
2025-03,Ukryl Etiqueta Dorada,1100AN1010022,88.35537093055731,Invierno,747.332,357.3,1104.632,183.30336917066128,747.332,930.6353691706613
2025-03,Ukryl Etiqueta Dorada,1100AN1010033,114.3250158670526,Invierno,0.0,384.8,384.8,159.66181800977276,0.0,159.66181800977276
2025-03,Ukryl Etiqueta Dorada,1100AN1010134,90.42813611345862,Invierno,749.68,335.6,1085.28,157.52151025787782,749.68,907.2015102578778
2025-03,Ukryl Etiqueta Dorada,1100AN1010219,25.917074805044905,Invierno,0.0,1.8,1.8,0.0,0.0,0.0
2025-03,Ukryl Etiqueta Dorada,1100AN1010425,67.42119358513203,Invierno,247.144,180.2,427.344,47.42866525538558,247.144,294.5726652553856
2025-03,Ukryl Etiqueta Dorada,1100AN1010712,34.88403722672662,Invierno,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,Ukryl Etiqueta Dorada,1100AN1010718,241.07160279395572,Invierno,1001.274,398.9,1400.174,24.16206123061852,999.274,1023.4360612306185
2025-03,Ukryl Etiqueta Dorada,1100AN1010728,87.20258304803794,Invierno,247.094,293.2,540.294,121.47353345729984,247.094,368.5675334572998
2025-03,Ukryl Etiqueta Dorada,1100AN1010732,101.0285276194919,Invierno,0.0,422.7,422.7,223.74635136152324,0.0,223.74635136152324
2025-03,Ukryl Etiqueta Dorada,1100AN1010735,213.2056781158569,Invierno,498.338,484.1,982.4380000000001,64.23792172294847,498.338,562.5759217229485
2025-03,Ukryl Etiqueta Dorada,1100AN1010740,154.18106102616986,Invierno,1002.94,360.4,1363.3400000000001,56.774030534817996,1002.94,1059.714030534818
2025-03,Ukryl Etiqueta Dorada,1100AN1010769,137.9740650009519,Invierno,1005.408,468.3,1473.708,196.59017410993528,1005.408,1201.9981741099352
2025-03,Ukryl Etiqueta Dorada,1100AN1010772,107.23180313063854,Invierno,0.0,66.3,66.3,0.0,0.0,0.0
2025-03,Ukryl Etiqueta Dorada,1100AN1010807,87.81840458788541,Invierno,246.31,584.0,830.31,411.06080725857436,246.31,657.3708072585744
2025-03,Ukryl Etiqueta Dorada,1100AN1010811,301.4739328285822,Invierno,1258.6,569.4,1828.0,25.712847282697624,1257.6,1283.3128472826975
2025-03,Ukryl Etiqueta Dorada,1100AN1010829,150.3280458917948,Invierno,495.422,308.1,803.522,12.061703415990337,495.422,507.48370341599036
2025-03,Ukryl Etiqueta Dorada,1100AN1010831,143.26111822110593,Invierno,495.456,155.3,650.7560000000001,23.178476013560072,492.456,515.6344760135601
2025-03,Ukryl Etiqueta Dorada,1100AN1010875,141.23716816026572,Invierno,0.0,189.0,189.0,0.0,0.0,0.0
2025-03,Ukryl Etiqueta Dorada,1100AN1010880,105.8161645908672,Invierno,252.56,279.6,532.1600000000001,71.21814463362662,252.56,323.77814463362665
