Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,0.5878938093504865,0.0,-0.5878938093504865
2025-02,0.4251435760695587,0.0,-1.0130373854200452
2025-03,0.5014572296433543,0.0,-1.5144946150633993
2025-04,0.4646096214570683,0.0,-1.9791042365204676
2025-05,0.5081836149399156,0.0,-2.4872878514603833
2025-06,0.4302490409789738,0.0,-2.917536892439357
2025-07,0.6214992581027978,0.0,-3.539036150542155
2025-08,1.1083132202398065,0.0,-4.647349370781962
2025-09,1.259266720686473,0.0,-5.906616091468434
2025-10,1.5117921577442697,0.0,-7.418408249212704
2025-11,1.2589324018173391,0.0,-8.677340651030043
2025-12,0.7568904724016831,0.0,-9.434231123431726
