Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,15.668831122330776,581.2,565.5311688776693
2025-02,21.965279687418484,581.2,543.5658891902508
2025-03,38.82679708550627,581.2,504.73909210474454
2025-04,47.58285707353544,581.2,457.1562350312091
2025-05,56.48285408915488,581.2,400.6733809420542
2025-06,56.41873068318191,581.2,344.2546502588723
2025-07,57.32996299826837,581.2,286.92468726060395
2025-08,34.86319070510732,581.2,252.06149655549663
2025-09,22.637973427247623,581.2,229.423523128249
2025-10,20.31082605400528,581.2,209.11269707424373
2025-11,18.64157539852742,581.2,190.47112167571632
2025-12,14.13938711176622,581.2,176.3317345639501
