Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,17.741844756310318,43.8,26.05815524368968
2025-02,24.87132442749473,43.8,1.1868308161949486
2025-03,43.96364993008776,43.8,-42.77681911389281
2025-04,53.87815189719079,43.8,-96.6549710110836
2025-05,63.95563401120167,43.8,-160.61060502228526
2025-06,63.88302696699164,43.8,-224.4936319892769
2025-07,64.91481690364854,43.8,-289.40844889292543
2025-08,39.47565152566697,43.8,-328.8841004185924
2025-09,25.63301672013686,43.8,-354.5171171387293
2025-10,22.997983698287594,43.8,-377.5151008370169
2025-11,21.10788827523781,43.8,-398.62298911225474
2025-12,16.010052640673006,43.8,-414.63304175292774
