Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,31.42252245190048,22.2,-9.222522451900481
2025-02,44.04952027062955,22.2,-53.27204272253003
2025-03,77.86387469681412,22.2,-131.13591741934414
2025-04,95.423416274355,22.2,-226.55933369369916
2025-05,113.27161144997248,22.2,-339.83094514367167
2025-06,113.14301735458992,22.2,-452.9739624982616
2025-07,114.9704170920786,22.2,-567.9443795903402
2025-08,69.91519559585159,22.2,-637.8595751861918
2025-09,45.398550965900064,22.2,-683.2581261520919
2025-10,40.73165271333204,22.2,-723.9897788654239
2025-11,37.38411097329443,22.2,-761.3738898387184
2025-12,28.35535117500816,22.2,-789.7292410137266
