Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,20.37251118071711,48.9,28.527488819282887
2025-02,28.55911219706519,48.9,-0.03162337778230295
2025-03,50.48234622993678,48.9,-50.51396960771908
2025-04,61.866917842999065,48.9,-112.38088745071815
2025-05,73.43863543274644,48.9,-185.81952288346457
2025-06,73.35526260200169,48.9,-259.17478548546626
2025-07,74.5400408654468,48.9,-333.7148263509131
2025-08,45.32889128041226,48.9,-379.04371763132536
2025-09,29.433744173686364,48.9,-408.4774618050117
2025-10,26.40800246325405,48.9,-434.88546426826576
2025-11,24.237653738665628,48.9,-459.1231180069314
2025-12,18.383938136420216,48.9,-477.50705614335163
