Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,5.227994910255432,-0.4,-5.627994910255432
2025-02,7.3288409015081,-0.4,-12.956835811763533
2025-03,12.954782393133137,-0.4,-25.91161820489667
2025-04,15.876291770183483,-0.4,-41.787909975080154
2025-05,18.84582655779345,-0.4,-60.633736532873606
2025-06,18.824431417502662,-0.4,-79.45816795037626
2025-07,19.12846927891933,-0.4,-98.58663722929559
2025-08,11.632302507990351,-0.4,-110.21893973728594
2025-09,7.553289006189969,-0.4,-117.7722287434759
2025-10,6.776823006413752,-0.4,-124.54905174988966
2025-11,6.219868000475782,-0.4,-130.76891975036543
2025-12,4.71768718912896,-0.4,-135.48660693949438
