Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,11.518268016043418,208.9,197.3817319839566
2025-02,8.481191727351499,208.9,188.9005402566051
2025-03,9.812175920821607,208.9,179.0883643357835
2025-04,8.701354225903414,208.9,170.3870101098801
2025-05,9.080000052452844,208.9,161.30701005742725
2025-06,7.204297421190428,208.9,154.10271263623682
2025-07,11.067908941523973,208.9,143.03480369471285
2025-08,18.96071084853701,208.9,124.07409284617584
2025-09,22.01723352790172,208.9,102.05685931827412
2025-10,26.80520501461902,208.9,75.2516543036551
2025-11,20.96836003743367,208.9,54.28329426622143
2025-12,14.91474621930078,208.9,39.36854804692065
