Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,11.169982377659244,0.0,131.6,131.6,120.43001762234076
2025-02,8.077727945321616,0.0,131.6,131.6,112.35228967701914
2025-03,9.527687363223729,0.0,131.6,131.6,102.82460231379541
2025-04,8.8275828076843,0.0,131.6,131.6,93.99701950611112
2025-05,9.655488683858398,0.0,131.6,131.6,84.34153082225272
2025-06,8.174731778600503,0.0,131.6,131.6,76.16679904365222
2025-07,11.80848590395316,0.0,131.6,131.6,64.35831313969906
2025-08,21.05795118455632,0.0,131.6,131.6,43.30036195514275
2025-09,23.926067693042988,0.0,131.6,131.6,19.37429426209976
2025-10,28.724050997141127,0.0,131.6,131.6,-9.349756735041368
2025-11,23.91971563452945,0.0,131.6,131.6,-33.26947236957082
2025-12,14.380918975631978,0.0,131.6,131.6,-47.6503913452028
