Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,4.243010361946438,0.0,4.64,4.64,0.3969896380535616
2025-02,5.948044789629763,0.0,4.64,4.64,-5.551055151576201
2025-03,10.514026290079068,0.0,4.64,4.64,-16.06508144165527
2025-04,12.885106364206887,0.0,4.64,4.64,-28.950187805862157
2025-05,15.295163583136716,0.0,4.64,4.64,-44.24535138899887
2025-06,15.27779941130651,0.0,4.64,4.64,-59.52315080030538
2025-07,15.524554777093948,0.0,4.64,4.64,-75.04770557739933
2025-08,9.440709281847242,0.0,4.64,4.64,-84.48841485924657
2025-09,6.130205570241134,0.0,4.64,4.64,-90.6186204294877
2025-10,5.500030266074929,0.0,4.64,4.64,-96.11865069556264
2025-11,5.048008811980345,0.0,4.64,4.64,-101.16665950754297
2025-12,3.828847573785823,0.0,4.64,4.64,-104.9955070813288
