Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.2110373398292733,4.43,1.2189626601707264
2025-02,7.271155491649526,4.43,-6.052192831478799
2025-03,7.539750756214161,4.43,-13.59194358769296
2025-04,13.170690464590738,4.43,-26.762634052283698
2025-05,16.231417425505477,4.43,-42.99405147778917
2025-06,17.393135701898263,4.43,-60.38718717968743
2025-07,14.410546236958275,4.43,-74.79773341664571
2025-08,10.885753051491548,4.43,-85.68348646813726
2025-09,5.118345062191272,4.43,-90.80183153032853
2025-10,5.405648787936281,4.43,-96.20748031826481
2025-11,4.640186579831269,4.43,-100.84766689809608
2025-12,3.9412259775083336,4.43,-104.78889287560442
