Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,4.288471187253007,0.0,2.71,2.71,-1.5784711872530073
2025-02,6.0117738409472254,0.0,2.71,2.71,-7.590245028200233
2025-03,10.626676571758487,0.0,2.71,2.71,-18.21692159995872
2025-04,13.023161075251965,0.0,2.71,2.71,-31.240082675210687
2025-05,15.459040335813182,0.0,2.71,2.71,-46.69912301102387
2025-06,15.441490119284795,0.0,2.71,2.71,-62.140613130308665
2025-07,15.690889292562812,0.0,2.71,2.71,-77.83150242287148
2025-08,9.541859738438465,0.0,2.71,2.71,-87.37336216130994
2025-09,6.195886344208004,0.0,2.71,2.71,-93.56924850551795
2025-10,5.558959161782876,0.0,2.71,2.71,-99.12820766730083
2025-11,5.102094620680134,0.0,2.71,2.71,-104.23030228798096
2025-12,3.869870940647814,0.0,2.71,2.71,-108.10017322862878
