Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.258963270274486,5.69,2.4310367297255144
2025-02,7.379680200480115,5.69,-4.9486434707546
2025-03,7.6522843495904915,5.69,-12.600927820345092
2025-04,13.367267934211494,5.69,-25.968195754556586
2025-05,16.473677387080187,5.69,-42.441873141636776
2025-06,17.652734742225103,5.69,-60.09460788386188
2025-07,14.625629016614369,5.69,-74.72023690047625
2025-08,11.048226977633211,5.69,-85.76846387810946
2025-09,5.194738272074724,5.69,-90.96320215018419
2025-10,5.48633011312936,5.69,-96.44953226331354
2025-11,4.709443095948154,5.69,-101.1589753592617
2025-12,4.000050245829353,5.69,-105.15902560509106
