Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,27.068890748374724,0.0,5.5,5.5,-21.568890748374724
2025-02,37.94640145612731,0.0,5.5,5.5,-59.51529220450203
2025-03,67.07573272131513,0.0,5.5,5.5,-126.59102492581717
2025-04,82.20237677993845,0.0,5.5,5.5,-208.79340170575563
2025-05,97.57768110198973,0.0,5.5,5.5,-306.3710828077453
2025-06,97.46690388720292,0.0,5.5,5.5,-403.83798669494826
2025-07,99.04111499401044,0.0,5.5,5.5,-502.8791016889587
2025-08,60.22835353629904,0.0,5.5,5.5,-563.1074552252578
2025-09,39.10852217900621,0.0,5.5,5.5,-602.215977404264
2025-10,35.088228801034454,0.0,5.5,5.5,-637.3042062052984
2025-11,32.20449336014461,0.0,5.5,5.5,-669.5086995654431
2025-12,24.426680075191484,0.0,5.5,5.5,-693.9353796406346
