Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,2.6419169157923688,10.25,7.608083084207632
2025-02,5.98242457428627,10.25,1.6256585099213616
2025-03,6.203414334870234,10.25,-4.577755824948873
2025-04,10.836333012844246,10.25,-15.41408883779312
2025-05,13.354580381805814,10.25,-28.768669219598934
2025-06,14.310397098017043,10.25,-43.079066317615975
2025-07,11.856438228542164,10.25,-54.93550454615814
2025-08,8.956375178559277,10.25,-63.89187972471742
2025-09,4.211175694825282,10.25,-68.1030554195427
2025-10,4.44755805126847,10.25,-72.55061347081117
2025-11,3.8177654509432646,10.25,-76.36837892175444
2025-12,3.2426877911962224,10.25,-79.61106671295066
