Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,2.737169702552229,1.1,-1.637169702552229
2025-02,6.1981174330870665,1.1,-7.8352871356392955
2025-03,6.427074851705691,1.1,-14.262361987344987
2025-04,11.2270307337155,1.1,-25.489392721060486
2025-05,13.836072055435546,1.1,-39.325464776496034
2025-06,14.826350190666638,1.1,-54.15181496716267
2025-07,12.28391525310865,1.1,-66.43573022027132
2025-08,9.279292106765835,1.1,-75.71502232703716
2025-09,4.363007199468642,1.1,-80.0780295265058
2025-10,4.607912185089714,1.1,-84.68594171159552
2025-11,3.9554127767255727,1.1,-88.64135448832108
2025-12,3.3596010244842494,1.1,-92.00095551280533
