Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,2.917069623838177,0.0,25.6,25.6,22.682930376161824
2025-02,4.089280792870462,0.0,25.6,25.6,18.593649583291363
2025-03,7.228393074429359,0.0,25.6,25.6,11.365256508862004
2025-04,8.858510625392235,0.0,25.6,25.6,2.506745883469769
2025-05,10.515424963406494,0.0,25.6,25.6,-8.008679079936725
2025-06,10.503487095273226,0.0,25.6,25.6,-18.51216617520995
2025-07,10.67313140925209,0.0,25.6,25.6,-29.185297584462038
2025-08,6.49048763126998,0.0,25.6,25.6,-35.67578521573202
2025-09,4.214516329540781,0.0,25.6,25.6,-39.8903015452728
2025-10,3.781270807926514,0.0,25.6,25.6,-43.67157235319931
2025-11,3.4705060582364875,0.0,25.6,25.6,-47.1420784114358
2025-12,2.632332706977754,0.0,25.6,25.6,-49.77441111841355
