Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,2.486157641845426,43.25,40.76384235815458
2025-02,5.629719270586852,43.25,35.13412308756772
2025-03,5.837680156397159,43.25,29.296442931170564
2025-04,10.197456236576784,43.25,19.09898669459378
2025-05,12.56723550668801,43.25,6.531751187905769
2025-06,13.466700216954814,43.25,-6.934949029049045
2025-07,11.15741919465986,43.25,-18.092368223708906
2025-08,8.428334918598866,43.25,-26.520703142307774
2025-09,3.962897762704064,43.25,-30.483600905011837
2025-10,4.185343744390964,43.25,-34.6689446494028
2025-11,3.5926817735633896,43.25,-38.261626422966195
2025-12,3.051508919152908,43.25,-41.313135342119104
