Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,3.642927467899728,0.0,15.05,15.05,11.407072532100273
2025-02,5.106821312239268,0.0,15.05,15.05,6.300251219861004
2025-03,9.027042571910744,0.0,15.05,15.05,-2.72679135204974
2025-04,11.062784178411912,0.0,15.05,15.05,-13.78957553046165
2025-05,13.131990447807382,0.0,15.05,15.05,-26.921565978269033
2025-06,13.11708206599316,0.0,15.05,15.05,-40.03864804426219
2025-07,13.328939172904947,0.0,15.05,15.05,-53.367587217167134
2025-08,8.105523254843133,0.0,15.05,15.05,-61.47311047201027
2025-09,5.26321935387846,0.0,15.05,15.05,-66.73632982588873
2025-10,4.722168842730048,0.0,15.05,15.05,-71.45849866861877
2025-11,4.334076137143125,0.0,15.05,15.05,-75.7925748057619
2025-12,3.287339131207543,0.0,15.05,15.05,-79.07991393696945
