Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.729353976903203,37.5,26.770646023096795
2025-02,12.3877008652698,37.5,14.382945157826995
2025-03,19.85327191797973,37.5,-5.470326760152734
2025-04,25.00650921954368,37.5,-30.476835979696414
2025-05,27.939796366652825,37.5,-58.41663234634924
2025-06,23.337703681292723,37.5,-81.75433602764195
2025-07,25.80957101102435,37.5,-107.5639070386663
2025-08,19.022455671499337,37.5,-126.58636271016564
2025-09,13.161194781539985,37.5,-139.74755749170563
2025-10,15.841196712122809,37.5,-155.58875420382844
2025-11,12.58668937170213,37.5,-168.17544357553058
2025-12,7.415135027377023,37.5,-175.5905786029076
