Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,7.273732049051037,0.0,265.4,265.4,258.12626795094894
2025-02,10.196648210793878,0.0,265.4,265.4,247.92961974015506
2025-03,18.02404506870697,0.0,265.4,265.4,229.90557467144808
2025-04,22.08875376721181,0.0,265.4,265.4,207.81682090423627
2025-05,26.220280428234368,0.0,265.4,265.4,181.5965404760019
2025-06,26.190513276525444,0.0,265.4,265.4,155.40602719947645
2025-07,26.6135224750182,0.0,265.4,265.4,128.79250472445824
2025-08,16.184073054595274,0.0,265.4,265.4,112.60843166986297
2025-09,10.508923834699088,0.0,265.4,265.4,102.09950783516388
2025-10,9.428623313271306,0.0,265.4,265.4,92.67088452189257
2025-11,8.653729391966305,0.0,265.4,265.4,84.01715512992627
2025-12,6.563738697918554,0.0,265.4,265.4,77.45341643200771
