Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,119.77111586746685,0.0,690.7,690.7,570.9288841325332
2025-02,86.6141464663378,0.0,690.7,690.7,484.3147376661954
2025-03,102.16146351421584,0.0,690.7,690.7,382.1532741519796
2025-04,94.65453100476398,0.0,690.7,690.7,287.4987431472156
2025-05,103.53182438536322,0.0,690.7,690.7,183.96691876185236
2025-06,87.65427857777884,0.0,690.7,690.7,96.31264018407352
2025-07,126.61752593723456,0.0,690.7,690.7,-30.304885753161045
2025-08,225.7957287651056,0.0,690.7,690.7,-256.10061451826664
2025-09,256.54935961652126,0.0,690.7,690.7,-512.649974134788
2025-10,307.996156470442,0.0,690.7,690.7,-820.6461306052299
2025-11,256.48124911191167,0.0,690.7,690.7,-1077.1273797171416
2025-12,154.20066520033456,0.0,690.7,690.7,-1231.328044917476
