Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.116672635906289,0.0,192.9,192.9,182.7833273640937
2025-02,7.316012371530323,0.0,192.9,192.9,175.4673149925634
2025-03,8.62924316011272,0.0,192.9,192.9,166.83807183245068
2025-04,7.995157235907051,0.0,192.9,192.9,158.84291459654364
2025-05,8.744993040424381,0.0,192.9,192.9,150.09792155611925
2025-06,7.403868913513174,0.0,192.9,192.9,142.69405264260607
2025-07,10.694966399852312,0.0,192.9,192.9,131.99908624275375
2025-08,19.072223331626667,0.0,192.9,192.9,112.92686291112707
2025-09,21.66988148514639,0.0,192.9,192.9,91.25698142598068
2025-10,26.015423381182643,0.0,192.9,192.9,65.24155804479804
2025-11,21.66412841460671,0.0,192.9,192.9,43.57742963019133
2025-12,13.024823545912296,0.0,192.9,192.9,30.552606084279034
