Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,49.77505762816238,736.104,686.3289423718377
2025-02,69.77693828748886,736.104,616.5520040843488
2025-03,123.3407934107954,736.104,493.2112106735534
2025-04,151.15610312325128,736.104,342.0551075503021
2025-05,179.42865650546133,736.104,162.6264510448408
2025-06,179.2249561654232,736.104,-16.598505120582416
2025-07,182.1196609868589,736.104,-198.7181661074413
2025-08,110.74963492172728,736.104,-309.4678010291686
2025-09,71.91387941632522,736.104,-381.38168044549377
2025-10,64.52124791062971,736.104,-445.9029283561235
2025-11,59.21855194539943,736.104,-505.1214803015229
2025-12,44.91648437719391,736.104,-550.0379646787169
