Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,24.12909071188326,0.0,0.0,0.0,-24.12909071188326
2025-02,33.82525613759811,0.0,0.0,0.0,-57.95434684948137
2025-03,59.79101450604607,0.0,0.0,0.0,-117.74536135552744
2025-04,73.27483879902367,0.0,0.0,0.0,-191.0202001545511
2025-05,86.98031776224498,0.0,0.0,0.0,-278.00051791679607
2025-06,86.88157143794056,0.0,0.0,0.0,-364.88208935473665
2025-07,88.2848163270239,0.0,0.0,0.0,-453.16690568176057
2025-08,53.68729067673345,0.0,0.0,0.0,-506.854196358494
2025-09,34.861165462482,0.0,0.0,0.0,-541.715361820976
2025-10,31.27749354525396,0.0,0.0,0.0,-572.99285536623
2025-11,28.706944397558228,0.0,0.0,0.0,-601.6997997637882
2025-12,21.77383568478274,0.0,0.0,0.0,-623.4736354485709
