Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,17.445038682057547,37.4,19.954961317942452
2025-02,39.50299401433474,37.4,-19.548032696392287
2025-03,40.9622279889844,37.4,-60.51026068537669
2025-04,71.55419894195565,37.4,-132.06445962733233
2025-05,88.18262601319394,37.4,-220.24708564052628
2025-06,94.49405067896969,37.4,-314.741136319496
2025-07,78.29013179481811,37.4,-393.0312681143141
2025-08,59.14050911556602,37.4,-452.17177722988015
2025-09,27.807128397576463,37.4,-479.9789056274566
2025-10,29.368002370280696,37.4,-509.3469079977373
2025-11,25.209371866546004,37.4,-534.5562798642833
2025-12,21.412033668851244,37.4,-555.9683135331345
