Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,24.911016907156245,0.0,69.6,69.6,44.68898309284375
2025-02,34.921395820258454,0.0,69.6,69.6,9.767587272585295
2025-03,61.72859935093207,0.0,69.6,69.6,-51.961012078346776
2025-04,75.64937982899893,0.0,69.6,69.6,-127.6103919073457
2025-05,89.79899790828017,0.0,69.6,69.6,-217.40938981562587
2025-06,89.69705161516704,0.0,69.6,69.6,-307.1064414307929
2025-07,91.14576999308836,0.0,69.6,69.6,-398.2522114238813
2025-08,55.42707853010244,0.0,69.6,69.6,-453.67928995398375
2025-09,35.99087477471215,0.0,69.6,69.6,-489.6701647286959
2025-10,32.29107055143063,0.0,69.6,69.6,-521.9612352801265
2025-11,29.637220307194603,0.0,69.6,69.6,-551.5984555873212
2025-12,22.47943759480898,0.0,69.6,69.6,-574.0778931821301
