Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,20.724370472771245,9.3,-11.424370472771244
2025-02,46.92879721606785,9.3,-58.35316768883909
2025-03,48.66233911575984,9.3,-107.01550680459894
2025-04,85.00501230075596,9.3,-192.0205191053549
2025-05,104.75926388394338,9.3,-296.77978298929827
2025-06,112.25711501333367,9.3,-409.0368980026319
2025-07,93.00717099278631,9.3,-502.04406899541823
2025-08,70.25778751180944,9.3,-572.3018565072276
2025-09,33.03433378385165,9.3,-605.3361902910792
2025-10,34.888622046617115,9.3,-640.2248123376963
2025-11,29.948248981843832,9.3,-670.1730613195401
2025-12,25.43708422871703,9.3,-695.6101455482572
