Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.654352196447495,-0.4,-4.054352196447495
2025-02,8.275009048332484,-0.4,-12.329361244779978
2025-03,8.580686494945223,-0.4,-20.9100477397252
2025-04,14.989032058582744,-0.4,-35.899079798307945
2025-05,18.47232207007153,-0.4,-54.37140186837948
2025-06,19.794426824921533,-0.4,-74.16582869330101
2025-07,16.400061948777143,-0.4,-90.56589064207816
2025-08,12.388636868301948,-0.4,-102.9545275103801
2025-09,5.824982253613202,-0.4,-108.7795097639933
2025-10,6.151951045972261,-0.4,-114.93146080996556
2025-11,5.280809353912452,-0.4,-120.212270163878
2025-12,4.485350459477768,-0.4,-124.69762062335577
