Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,8.970936193829612,0.0,84.4,84.4,75.42906380617039
2025-02,12.575866126645789,0.0,84.4,84.4,62.8531976795246
2025-03,22.2296555847386,0.0,84.4,84.4,40.623542094785996
2025-04,27.24279631289456,0.0,84.4,84.4,13.380745781891438
2025-05,32.33834586148906,0.0,84.4,84.4,-18.957600079597622
2025-06,32.30163304104805,0.0,84.4,84.4,-51.259233120645675
2025-07,32.823344385855776,0.0,84.4,84.4,-84.08257750650145
2025-08,19.96035676733417,0.0,84.4,84.4,-104.04293427383561
2025-09,12.961006062795544,0.0,84.4,84.4,-117.00394033663116
2025-10,11.62863541970128,0.0,84.4,84.4,-128.63257575633244
2025-11,10.672932916758445,0.0,84.4,84.4,-139.30550867309088
2025-12,8.095277727432885,0.0,84.4,84.4,-147.40078640052377
