Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.215047446386052,0.0,140.1,140.1,129.88495255361394
2025-02,14.319917831033656,0.0,140.1,140.1,115.5650347225803
2025-03,25.31251829336536,0.0,140.1,140.1,90.25251642921494
2025-04,31.020893571828083,0.0,140.1,140.1,59.23162285738685
2025-05,36.82310632640165,0.0,140.1,140.1,22.408516530985203
2025-06,36.78130208272042,0.0,140.1,140.1,-14.37278555173522
2025-07,37.37536562585368,0.0,140.1,140.1,-51.7481511775889
2025-08,22.72850759604724,0.0,140.1,140.1,-74.47665877363615
2025-09,14.758469910355537,0.0,140.1,140.1,-89.23512868399169
2025-10,13.241322865575397,0.0,140.1,140.1,-102.47645154956709
2025-11,12.153081214842684,0.0,140.1,140.1,-114.62953276440977
2025-12,9.21795053388937,0.0,140.1,140.1,-123.84748329829914
